"Span(""b'bortezomib'"", sentence=10243, chars=[104,113], words=[15,15])","Span(""b'MM'"", sentence=10243, chars=[249,250], words=[34,34])"
"Span(""b'dexamethasone'"", sentence=10243, chars=[119,131], words=[17,17])","Span(""b'multiple myeloma'"", sentence=10243, chars=[231,246], words=[31,32])"
"Span(""b'dexamethasone'"", sentence=10243, chars=[119,131], words=[17,17])","Span(""b'MM'"", sentence=10243, chars=[249,250], words=[34,34])"
"Span(""b'bortezomib'"", sentence=10250, chars=[25,34], words=[4,4])","Span(""b'MM'"", sentence=10250, chars=[176,177], words=[27,27])"
"Span(""b'cyclophosphamide'"", sentence=10250, chars=[56,71], words=[8,8])","Span(""b'MM'"", sentence=10250, chars=[176,177], words=[27,27])"
"Span(""b'dexamethasone'"", sentence=10250, chars=[92,104], words=[16,16])","Span(""b'MM'"", sentence=10250, chars=[176,177], words=[27,27])"
"Span(""b'Naloxone'"", sentence=6964, chars=[0,7], words=[0,0])","Span(""b'hypotension'"", sentence=6964, chars=[21,31], words=[3,3])"
"Span(""b'Naloxone'"", sentence=6964, chars=[0,7], words=[0,0])","Span(""b'overdose'"", sentence=6964, chars=[50,57], words=[7,7])"
"Span(""b'naloxone'"", sentence=6966, chars=[22,29], words=[3,3])","Span(""b'hypotensive'"", sentence=6966, chars=[70,80], words=[12,12])"
"Span(""b'naloxone'"", sentence=6967, chars=[139,146], words=[22,22])","Span(""b'overdose'"", sentence=6967, chars=[45,52], words=[8,8])"
"Span(""b'naloxone'"", sentence=6967, chars=[139,146], words=[22,22])","Span(""b'hypotension'"", sentence=6967, chars=[76,86], words=[13,13])"
"Span(""b'naloxone'"", sentence=6968, chars=[96,103], words=[17,17])","Span(""b'hypotension'"", sentence=6968, chars=[71,81], words=[14,14])"
"Span(""b'naloxone'"", sentence=6969, chars=[47,54], words=[7,7])","Span(""b'hypotension'"", sentence=6969, chars=[75,85], words=[12,12])"
"Span(""b'pilocarpine'"", sentence=8550, chars=[51,61], words=[9,9])","Span(""b'arrhythmia'"", sentence=8550, chars=[171,180], words=[29,29])"
"Span(""b'aconitine'"", sentence=8550, chars=[118,126], words=[19,19])","Span(""b'arrhythmia'"", sentence=8550, chars=[171,180], words=[29,29])"
"Span(""b'ouabain'"", sentence=8550, chars=[144,150], words=[24,24])","Span(""b'arrhythmia'"", sentence=8550, chars=[171,180], words=[29,29])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[29,39], words=[5,5])","Span(""b'arrhythmia'"", sentence=8552, chars=[164,173], words=[23,23])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[29,39], words=[5,5])","Span(""b'arrhythmias'"", sentence=8552, chars=[72,82], words=[10,10])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[29,39], words=[5,5])","Span(""b'arrhythmic'"", sentence=8552, chars=[217,226], words=[32,32])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[29,39], words=[5,5])","Span(""b'ventricular tachycardia'"", sentence=8552, chars=[114,136], words=[17,18])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[29,39], words=[5,5])","Span(""b'fibrillation'"", sentence=8552, chars=[142,153], words=[20,20])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[352,362], words=[54,54])","Span(""b'arrhythmia'"", sentence=8552, chars=[164,173], words=[23,23])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[352,362], words=[54,54])","Span(""b'arrhythmias'"", sentence=8552, chars=[72,82], words=[10,10])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[352,362], words=[54,54])","Span(""b'arrhythmic'"", sentence=8552, chars=[217,226], words=[32,32])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[352,362], words=[54,54])","Span(""b'ventricular tachycardia'"", sentence=8552, chars=[114,136], words=[17,18])"
"Span(""b'pilocarpine'"", sentence=8552, chars=[352,362], words=[54,54])","Span(""b'fibrillation'"", sentence=8552, chars=[142,153], words=[20,20])"
"Span(""b'Ca(2+)](i'"", sentence=8552, chars=[251,259], words=[39,39])","Span(""b'arrhythmia'"", sentence=8552, chars=[164,173], words=[23,23])"
"Span(""b'Ca(2+)](i'"", sentence=8552, chars=[251,259], words=[39,39])","Span(""b'arrhythmias'"", sentence=8552, chars=[72,82], words=[10,10])"
"Span(""b'Ca(2+)](i'"", sentence=8552, chars=[251,259], words=[39,39])","Span(""b'arrhythmic'"", sentence=8552, chars=[217,226], words=[32,32])"
"Span(""b'Ca(2+)](i'"", sentence=8552, chars=[251,259], words=[39,39])","Span(""b'ventricular tachycardia'"", sentence=8552, chars=[114,136], words=[17,18])"
"Span(""b'Ca(2+)](i'"", sentence=8552, chars=[251,259], words=[39,39])","Span(""b'fibrillation'"", sentence=8552, chars=[142,153], words=[20,20])"
"Span(""b'aconitine'"", sentence=8552, chars=[282,290], words=[44,44])","Span(""b'arrhythmia'"", sentence=8552, chars=[164,173], words=[23,23])"
"Span(""b'aconitine'"", sentence=8552, chars=[282,290], words=[44,44])","Span(""b'arrhythmias'"", sentence=8552, chars=[72,82], words=[10,10])"
"Span(""b'aconitine'"", sentence=8552, chars=[282,290], words=[44,44])","Span(""b'arrhythmic'"", sentence=8552, chars=[217,226], words=[32,32])"
"Span(""b'aconitine'"", sentence=8552, chars=[282,290], words=[44,44])","Span(""b'ventricular tachycardia'"", sentence=8552, chars=[114,136], words=[17,18])"
"Span(""b'aconitine'"", sentence=8552, chars=[282,290], words=[44,44])","Span(""b'fibrillation'"", sentence=8552, chars=[142,153], words=[20,20])"
"Span(""b'ouabain'"", sentence=8552, chars=[295,301], words=[46,46])","Span(""b'arrhythmia'"", sentence=8552, chars=[164,173], words=[23,23])"
"Span(""b'ouabain'"", sentence=8552, chars=[295,301], words=[46,46])","Span(""b'arrhythmias'"", sentence=8552, chars=[72,82], words=[10,10])"
"Span(""b'ouabain'"", sentence=8552, chars=[295,301], words=[46,46])","Span(""b'arrhythmic'"", sentence=8552, chars=[217,226], words=[32,32])"
"Span(""b'ouabain'"", sentence=8552, chars=[295,301], words=[46,46])","Span(""b'ventricular tachycardia'"", sentence=8552, chars=[114,136], words=[17,18])"
"Span(""b'ouabain'"", sentence=8552, chars=[295,301], words=[46,46])","Span(""b'fibrillation'"", sentence=8552, chars=[142,153], words=[20,20])"
"Span(""b'pilocarpine'"", sentence=8554, chars=[24,34], words=[4,4])","Span(""b'arrhythmic'"", sentence=8554, chars=[71,80], words=[9,9])"
"Span(""b'aconitine'"", sentence=8554, chars=[119,127], words=[17,17])","Span(""b'arrhythmic'"", sentence=8554, chars=[71,80], words=[9,9])"
"Span(""b'ouabain'"", sentence=8554, chars=[132,138], words=[19,19])","Span(""b'arrhythmic'"", sentence=8554, chars=[71,80], words=[9,9])"
"Span(""b'Ca(2'"", sentence=8554, chars=[231,234], words=[34,34])","Span(""b'arrhythmic'"", sentence=8554, chars=[71,80], words=[9,9])"
"Span(""b""N,N'-dibenzhydrylethane-1,2-diamine dihydrochloride"""", sentence=6989, chars=[15,65], words=[3,6])","Span(""b'PD'"", sentence=6989, chars=[185,186], words=[28,28])"
"Span(""b'AMN082'"", sentence=6989, chars=[68,73], words=[8,8])","Span(""b'PD'"", sentence=6989, chars=[185,186], words=[28,28])"
"Span(""b'AMN082'"", sentence=6990, chars=[88,93], words=[22,22])","Span(""b'catalepsy'"", sentence=6990, chars=[124,132], words=[27,27])"
"Span(""b'haloperidol'"", sentence=6990, chars=[104,114], words=[24,24])","Span(""b'catalepsy'"", sentence=6990, chars=[124,132], words=[27,27])"
"Span(""b'AMN082'"", sentence=6992, chars=[97,102], words=[20,20])","Span(""b'PD'"", sentence=6992, chars=[76,77], words=[13,13])"
"Span(""b'AMN082'"", sentence=6992, chars=[97,102], words=[20,20])","Span(""b'akinetic'"", sentence=6992, chars=[55,62], words=[10,10])"
"Span(""b'6-OHDA'"", sentence=6992, chars=[174,179], words=[33,33])","Span(""b'PD'"", sentence=6992, chars=[76,77], words=[13,13])"
"Span(""b'6-OHDA'"", sentence=6992, chars=[174,179], words=[33,33])","Span(""b'akinetic'"", sentence=6992, chars=[55,62], words=[10,10])"
"Span(""b'AMN082'"", sentence=6993, chars=[13,18], words=[3,3])","Span(""b'catalepsy'"", sentence=6993, chars=[64,72], words=[11,11])"
"Span(""b'haloperidol'"", sentence=6993, chars=[44,54], words=[8,8])","Span(""b'catalepsy'"", sentence=6993, chars=[64,72], words=[11,11])"
"Span(""b'Tacrine'"", sentence=8542, chars=[0,6], words=[0,0])","Span(""b'seizures'"", sentence=8542, chars=[78,85], words=[12,12])"
"Span(""b'LiCl'"", sentence=8542, chars=[25,28], words=[4,4])","Span(""b'seizures'"", sentence=8542, chars=[78,85], words=[12,12])"
"Span(""b'tacrine'"", sentence=8545, chars=[29,35], words=[5,5])","Span(""b'epileptic'"", sentence=8545, chars=[114,122], words=[19,19])"
"Span(""b'tacrine'"", sentence=8548, chars=[122,128], words=[22,22])","Span(""b'epilepsy'"", sentence=8548, chars=[147,154], words=[27,27])"
"Span(""b'lithium'"", sentence=8548, chars=[130,136], words=[24,24])","Span(""b'epilepsy'"", sentence=8548, chars=[147,154], words=[27,27])"
"Span(""b'propofol'"", sentence=7854, chars=[256,263], words=[42,42])","Span(""b'hip fracture'"", sentence=7854, chars=[207,218], words=[35,36])"
"Span(""b'propofol'"", sentence=7854, chars=[256,263], words=[42,42])","Span(""b'dementia'"", sentence=7854, chars=[184,191], words=[32,32])"
"Span(""b'propofol'"", sentence=7854, chars=[256,263], words=[42,42])","Span(""b'delirium'"", sentence=7854, chars=[165,172], words=[29,29])"
"Span(""b'propofol'"", sentence=7861, chars=[195,202], words=[37,37])","Span(""b'postoperative delirium'"", sentence=7861, chars=[241,262], words=[43,44])"
"Span(""b'propofol'"", sentence=7861, chars=[195,202], words=[37,37])","Span(""b'delirium'"", sentence=7861, chars=[21,28], words=[5,5])"
"Span(""b'isoflurane'"", sentence=9254, chars=[49,58], words=[6,6])","Span(""b'hypotension'"", sentence=9254, chars=[68,78], words=[9,9])"
"Span(""b'isoflurane'"", sentence=9255, chars=[14,23], words=[3,3])","Span(""b'hypotension'"", sentence=9255, chars=[33,43], words=[6,6])"
"Span(""b'isoflurane'"", sentence=9264, chars=[68,77], words=[9,9])","Span(""b'hypotension'"", sentence=9264, chars=[87,97], words=[12,12])"
"Span(""b'azathioprine'"", sentence=9248, chars=[55,66], words=[7,7])","Span(""b'bile duct injury'"", sentence=9248, chars=[28,43], words=[3,5])"
"Span(""b'azathioprine'"", sentence=9248, chars=[55,66], words=[7,7])","Span(""b'cholestasis'"", sentence=9248, chars=[11,21], words=[1,1])"
"Span(""b'azathioprine'"", sentence=9250, chars=[192,203], words=[30,30])","Span(""b'liver disease'"", sentence=9250, chars=[82,94], words=[14,15])"
"Span(""b'azathioprine'"", sentence=9250, chars=[192,203], words=[30,30])","Span(""b'polymyositis'"", sentence=9250, chars=[36,47], words=[8,8])"
"Span(""b'azathioprine'"", sentence=9250, chars=[192,203], words=[30,30])","Span(""b'cholestasis'"", sentence=9250, chars=[151,161], words=[24,24])"
"Span(""b'azathioprine'"", sentence=9253, chars=[66,77], words=[12,12])","Span(""b'cholestasis'"", sentence=9253, chars=[87,97], words=[15,15])"
"Span(""b'azathioprine'"", sentence=9253, chars=[66,77], words=[12,12])","Span(""b'bile duct injury'"", sentence=9253, chars=[140,155], words=[21,23])"
"Span(""b'D-penicillamine'"", sentence=9671, chars=[0,14], words=[0,2])","Span(""b'localized scleroderma'"", sentence=9671, chars=[36,56], words=[7,8])"
"Span(""b'D-penicillamine'"", sentence=9674, chars=[95,109], words=[15,17])","Span(""b'localized scleroderma'"", sentence=9674, chars=[51,71], words=[9,10])"
"Span(""b'D-Penicillamine'"", sentence=9679, chars=[0,14], words=[0,2])","Span(""b'proteinuria'"", sentence=9679, chars=[77,87], words=[12,12])"
"Span(""b'D-Penicillamine'"", sentence=9679, chars=[0,14], words=[0,2])","Span(""b'renal insufficiency'"", sentence=9679, chars=[125,143], words=[20,21])"
"Span(""b'D-Penicillamine'"", sentence=9679, chars=[0,14], words=[0,2])","Span(""b'nephrotic syndrome'"", sentence=9679, chars=[23,40], words=[4,5])"
"Span(""b'D-penicillamine'"", sentence=9680, chars=[24,38], words=[4,6])","Span(""b'localized scleroderma'"", sentence=9680, chars=[76,96], words=[14,15])"
"Span(""b'imipenem'"", sentence=10741, chars=[22,29], words=[3,3])","Span(""b'Seizure'"", sentence=10741, chars=[0,6], words=[0,0])"
"Span(""b'imipenem/cilastatin'"", sentence=10742, chars=[179,197], words=[30,32])","Span(""b'renal disease'"", sentence=10742, chars=[113,125], words=[21,22])"
"Span(""b'imipenem/cilastatin'"", sentence=10742, chars=[179,197], words=[30,32])","Span(""b'head trauma'"", sentence=10742, chars=[82,92], words=[15,16])"
"Span(""b'imipenem/cilastatin'"", sentence=10742, chars=[179,197], words=[30,32])","Span(""b'cerebral vascular accident'"", sentence=10742, chars=[46,71], words=[8,10])"
"Span(""b'imipenem/cilastatin'"", sentence=10742, chars=[179,197], words=[30,32])","Span(""b'CVA'"", sentence=10742, chars=[74,76], words=[12,12])"
"Span(""b'imipenem/cilastatin'"", sentence=10742, chars=[179,197], words=[30,32])","Span(""b'seizures'"", sentence=10742, chars=[137,144], words=[24,24])"
"Span(""b'phenytoin'"", sentence=10744, chars=[55,63], words=[8,8])","Span(""b'seizures'"", sentence=10744, chars=[4,11], words=[1,1])"
"Span(""b'beta-lactam'"", sentence=10745, chars=[50,60], words=[8,10])","Span(""b'seizure'"", sentence=10745, chars=[94,100], words=[15,15])"
"Span(""b'fluvoxamine'"", sentence=10461, chars=[26,36], words=[4,4])","Span(""b'hyperactivity'"", sentence=10461, chars=[129,141], words=[25,25])"
"Span(""b'amphetamine'"", sentence=10461, chars=[109,119], words=[22,22])","Span(""b'hyperactivity'"", sentence=10461, chars=[129,141], words=[25,25])"
"Span(""b'nomifensine'"", sentence=10462, chars=[29,39], words=[4,4])","Span(""b'hyperactivity'"", sentence=10462, chars=[4,16], words=[1,1])"
"Span(""b'fluvoxamine'"", sentence=10462, chars=[72,82], words=[10,10])","Span(""b'hyperactivity'"", sentence=10462, chars=[4,16], words=[1,1])"
"Span(""b'Diazepam'"", sentence=9654, chars=[0,7], words=[0,0])","Span(""b'bradycardia'"", sentence=9654, chars=[28,38], words=[3,3])"
"Span(""b'adrenaline'"", sentence=9657, chars=[73,82], words=[12,12])","Span(""b'bradycardia'"", sentence=9657, chars=[13,23], words=[3,3])"
"Span(""b'diazepam'"", sentence=9658, chars=[42,49], words=[6,6])","Span(""b'bradycardia'"", sentence=9658, chars=[163,173], words=[27,27])"
"Span(""b'adrenaline'"", sentence=9658, chars=[86,95], words=[14,14])","Span(""b'bradycardia'"", sentence=9658, chars=[163,173], words=[27,27])"
"Span(""b'adrenaline'"", sentence=9658, chars=[137,146], words=[23,23])","Span(""b'bradycardia'"", sentence=9658, chars=[163,173], words=[27,27])"
"Span(""b'diazepam'"", sentence=9659, chars=[13,20], words=[3,3])","Span(""b'bradycardia'"", sentence=9659, chars=[63,73], words=[10,10])"
"Span(""b'adrenaline'"", sentence=9659, chars=[37,46], words=[6,6])","Span(""b'bradycardia'"", sentence=9659, chars=[63,73], words=[10,10])"
"Span(""b'picrotoxin'"", sentence=9659, chars=[143,152], words=[22,22])","Span(""b'bradycardia'"", sentence=9659, chars=[63,73], words=[10,10])"
"Span(""b'chloride'"", sentence=9659, chars=[171,178], words=[27,27])","Span(""b'bradycardia'"", sentence=9659, chars=[63,73], words=[10,10])"
"Span(""b'chloride'"", sentence=9659, chars=[249,256], words=[40,40])","Span(""b'bradycardia'"", sentence=9659, chars=[63,73], words=[10,10])"
"Span(""b'benzodiazepine'"", sentence=9659, chars=[229,242], words=[36,36])","Span(""b'bradycardia'"", sentence=9659, chars=[63,73], words=[10,10])"
"Span(""b'GABA'"", sentence=9659, chars=[244,247], words=[38,38])","Span(""b'bradycardia'"", sentence=9659, chars=[63,73], words=[10,10])"
"Span(""b'diazepam'"", sentence=9660, chars=[23,30], words=[4,4])","Span(""b'bradycardia'"", sentence=9660, chars=[164,174], words=[24,24])"
"Span(""b'benzodiazepine'"", sentence=9660, chars=[49,62], words=[8,8])","Span(""b'bradycardia'"", sentence=9660, chars=[164,174], words=[24,24])"
"Span(""b'GABA'"", sentence=9660, chars=[64,67], words=[10,10])","Span(""b'bradycardia'"", sentence=9660, chars=[164,174], words=[24,24])"
"Span(""b'chloride'"", sentence=9660, chars=[69,76], words=[12,12])","Span(""b'bradycardia'"", sentence=9660, chars=[164,174], words=[24,24])"
"Span(""b'iopentol'"", sentence=6605, chars=[90,97], words=[14,14])","Span(""b'ventricular fibrillation'"", sentence=6605, chars=[15,38], words=[2,3])"
"Span(""b'iohexol'"", sentence=6605, chars=[108,114], words=[19,19])","Span(""b'ventricular fibrillation'"", sentence=6605, chars=[15,38], words=[2,3])"
"Span(""b'metrizoate'"", sentence=6605, chars=[132,141], words=[25,25])","Span(""b'ventricular fibrillation'"", sentence=6605, chars=[15,38], words=[2,3])"
"Span(""b'retinyl acetate'"", sentence=6305, chars=[26,40], words=[5,6])","Span(""b'carcinogenic'"", sentence=6305, chars=[3,14], words=[2,2])"
"Span(""b'retinyl acetate'"", sentence=6305, chars=[26,40], words=[5,6])","Span(""b'forestomach carcinogenesis'"", sentence=6305, chars=[45,70], words=[8,9])"
"Span(""b'butylated hydroxyanisole'"", sentence=6305, chars=[103,126], words=[16,17])","Span(""b'carcinogenic'"", sentence=6305, chars=[3,14], words=[2,2])"
"Span(""b'butylated hydroxyanisole'"", sentence=6305, chars=[103,126], words=[16,17])","Span(""b'forestomach carcinogenesis'"", sentence=6305, chars=[45,70], words=[8,9])"
"Span(""b'retinyl acetate'"", sentence=6306, chars=[34,48], words=[5,6])","Span(""b'forestomach tumorigenesis'"", sentence=6306, chars=[101,125], words=[16,17])"
"Span(""b'RA'"", sentence=6306, chars=[51,52], words=[8,8])","Span(""b'forestomach tumorigenesis'"", sentence=6306, chars=[101,125], words=[16,17])"
"Span(""b'butylated hydroxyanisole'"", sentence=6306, chars=[58,81], words=[11,12])","Span(""b'forestomach tumorigenesis'"", sentence=6306, chars=[101,125], words=[16,17])"
"Span(""b'BHA)-induced'"", sentence=6306, chars=[84,95], words=[14,14])","Span(""b'forestomach tumorigenesis'"", sentence=6306, chars=[101,125], words=[16,17])"
"Span(""b'BHA'"", sentence=6308, chars=[19,21], words=[4,4])","Span(""b'carcinoma'"", sentence=6308, chars=[296,304], words=[54,54])"
"Span(""b'BHA'"", sentence=6308, chars=[19,21], words=[4,4])","Span(""b'squamous cell papilloma'"", sentence=6308, chars=[231,253], words=[40,42])"
"Span(""b'BHA'"", sentence=6308, chars=[19,21], words=[4,4])","Span(""b'carcinoma'"", sentence=6308, chars=[336,344], words=[64,64])"
"Span(""b'BHA'"", sentence=6308, chars=[19,21], words=[4,4])","Span(""b'carcinoma'"", sentence=6308, chars=[259,267], words=[44,44])"
"Span(""b'BHA'"", sentence=6308, chars=[19,21], words=[4,4])","Span(""b'forestomach tumors'"", sentence=6308, chars=[211,228], words=[37,38])"
"Span(""b'RA'"", sentence=6308, chars=[148,149], words=[25,25])","Span(""b'carcinoma'"", sentence=6308, chars=[296,304], words=[54,54])"
"Span(""b'RA'"", sentence=6308, chars=[148,149], words=[25,25])","Span(""b'squamous cell papilloma'"", sentence=6308, chars=[231,253], words=[40,42])"
"Span(""b'RA'"", sentence=6308, chars=[148,149], words=[25,25])","Span(""b'carcinoma'"", sentence=6308, chars=[336,344], words=[64,64])"
"Span(""b'RA'"", sentence=6308, chars=[148,149], words=[25,25])","Span(""b'carcinoma'"", sentence=6308, chars=[259,267], words=[44,44])"
"Span(""b'RA'"", sentence=6308, chars=[148,149], words=[25,25])","Span(""b'forestomach tumors'"", sentence=6308, chars=[211,228], words=[37,38])"
"Span(""b'RA'"", sentence=6308, chars=[366,367], words=[70,70])","Span(""b'carcinoma'"", sentence=6308, chars=[296,304], words=[54,54])"
"Span(""b'RA'"", sentence=6308, chars=[366,367], words=[70,70])","Span(""b'squamous cell papilloma'"", sentence=6308, chars=[231,253], words=[40,42])"
"Span(""b'RA'"", sentence=6308, chars=[366,367], words=[70,70])","Span(""b'carcinoma'"", sentence=6308, chars=[336,344], words=[64,64])"
"Span(""b'RA'"", sentence=6308, chars=[366,367], words=[70,70])","Span(""b'carcinoma'"", sentence=6308, chars=[259,267], words=[44,44])"
"Span(""b'RA'"", sentence=6308, chars=[366,367], words=[70,70])","Span(""b'forestomach tumors'"", sentence=6308, chars=[211,228], words=[37,38])"
"Span(""b'BHA'"", sentence=6309, chars=[17,19], words=[4,4])","Span(""b'epithelial hyperplasia'"", sentence=6309, chars=[157,178], words=[36,37])"
"Span(""b'BHA'"", sentence=6309, chars=[145,147], words=[33,33])","Span(""b'epithelial hyperplasia'"", sentence=6309, chars=[157,178], words=[36,37])"
"Span(""b'RA'"", sentence=6309, chars=[22,23], words=[6,6])","Span(""b'epithelial hyperplasia'"", sentence=6309, chars=[157,178], words=[36,37])"
"Span(""b'RA'"", sentence=6310, chars=[64,65], words=[15,15])","Span(""b'Tumors'"", sentence=6310, chars=[0,5], words=[0,0])"
"Span(""b'RA'"", sentence=6310, chars=[64,65], words=[15,15])","Span(""b'papillomas'"", sentence=6310, chars=[12,21], words=[3,3])"
"Span(""b'RA'"", sentence=6310, chars=[99,100], words=[25,25])","Span(""b'Tumors'"", sentence=6310, chars=[0,5], words=[0,0])"
"Span(""b'RA'"", sentence=6310, chars=[99,100], words=[25,25])","Span(""b'papillomas'"", sentence=6310, chars=[12,21], words=[3,3])"
"Span(""b'RA'"", sentence=6312, chars=[29,30], words=[4,4])","Span(""b'forestomach carcinogenesis'"", sentence=6312, chars=[68,93], words=[14,15])"
"Span(""b'BHA'"", sentence=6312, chars=[64,66], words=[13,13])","Span(""b'forestomach carcinogenesis'"", sentence=6312, chars=[68,93], words=[14,15])"
"Span(""b'nicotine'"", sentence=7400, chars=[23,30], words=[3,3])","Span(""b'locomotor hyperactivity'"", sentence=7400, chars=[40,62], words=[6,7])"
"Span(""b'nicotine'"", sentence=7400, chars=[75,82], words=[10,10])","Span(""b'locomotor hyperactivity'"", sentence=7400, chars=[40,62], words=[6,7])"
"Span(""b'nicotine'"", sentence=7408, chars=[35,42], words=[5,5])","Span(""b'locomotor hyperactivity'"", sentence=7408, chars=[65,87], words=[10,11])"
"Span(""b'nicotine'"", sentence=7408, chars=[104,111], words=[15,15])","Span(""b'locomotor hyperactivity'"", sentence=7408, chars=[65,87], words=[10,11])"
"Span(""b'DA'"", sentence=7408, chars=[187,188], words=[28,28])","Span(""b'locomotor hyperactivity'"", sentence=7408, chars=[65,87], words=[10,11])"
"Span(""b'DA'"", sentence=7408, chars=[226,227], words=[34,34])","Span(""b'locomotor hyperactivity'"", sentence=7408, chars=[65,87], words=[10,11])"
"Span(""b'bendrofluazide'"", sentence=9005, chars=[16,29], words=[2,2])","Span(""b'hypokalemia'"", sentence=9005, chars=[39,49], words=[5,5])"
"Span(""b'timolol'"", sentence=9005, chars=[54,60], words=[7,7])","Span(""b'hypokalemia'"", sentence=9005, chars=[39,49], words=[5,5])"
"Span(""b'timolol'"", sentence=9006, chars=[35,41], words=[6,6])","Span(""b'hypokalemia'"", sentence=9006, chars=[66,76], words=[12,12])"
"Span(""b'bendrofluazide'"", sentence=9006, chars=[92,105], words=[17,17])","Span(""b'hypokalemia'"", sentence=9006, chars=[66,76], words=[12,12])"
"Span(""b'CB 3717'"", sentence=9365, chars=[0,6], words=[0,1])","Span(""b'cytotoxicity'"", sentence=9365, chars=[110,121], words=[19,19])"
"Span(""b'N10-propargyl-5,8-dideazafolic acid'"", sentence=9365, chars=[9,43], words=[3,4])","Span(""b'cytotoxicity'"", sentence=9365, chars=[110,121], words=[19,19])"
"Span(""b'CB 3717'"", sentence=9369, chars=[81,87], words=[16,17])","Span(""b'cytotoxicity'"", sentence=9369, chars=[179,190], words=[35,35])"
"Span(""b'CB 3717'"", sentence=9369, chars=[171,177], words=[33,34])","Span(""b'cytotoxicity'"", sentence=9369, chars=[179,190], words=[35,35])"
"Span(""b'CB 3717'"", sentence=9370, chars=[31,37], words=[5,6])","Span(""b'ovarian cancer'"", sentence=9370, chars=[81,94], words=[16,17])"
"Span(""b'CB 3717'"", sentence=9370, chars=[31,37], words=[5,6])","Span(""b'breast cancer'"", sentence=9370, chars=[66,78], words=[13,14])"
"Span(""b'CB 3717'"", sentence=9370, chars=[31,37], words=[5,6])","Span(""b'hepatoma'"", sentence=9370, chars=[97,104], words=[19,19])"
"Span(""b'CB 3717'"", sentence=9370, chars=[31,37], words=[5,6])","Span(""b'mesothelioma'"", sentence=9370, chars=[111,122], words=[22,22])"
"Span(""b'hepatitis B surface antigen'"", sentence=9301, chars=[215,241], words=[40,43])","Span(""b'type B hepatitis'"", sentence=9301, chars=[167,182], words=[31,33])"
"Span(""b'hepatitis B surface antigen'"", sentence=9301, chars=[215,241], words=[40,43])","Span(""b'Hepatitis B'"", sentence=9301, chars=[0,10], words=[0,1])"
"Span(""b'HBsAG)-positive'"", sentence=9301, chars=[244,258], words=[45,45])","Span(""b'type B hepatitis'"", sentence=9301, chars=[167,182], words=[31,33])"
"Span(""b'HBsAG)-positive'"", sentence=9301, chars=[244,258], words=[45,45])","Span(""b'Hepatitis B'"", sentence=9301, chars=[0,10], words=[0,1])"
"Span(""b'prednisone'"", sentence=8517, chars=[33,42], words=[5,5])","Span(""b'polyuria'"", sentence=8517, chars=[126,133], words=[20,20])"
"Span(""b'prednisone'"", sentence=8517, chars=[33,42], words=[5,5])","Span(""b'polyphagia'"", sentence=8517, chars=[110,119], words=[17,17])"
"Span(""b'prednisone'"", sentence=8517, chars=[33,42], words=[5,5])","Span(""b'lethargy'"", sentence=8517, chars=[65,72], words=[10,10])"
"Span(""b'prednisone'"", sentence=8517, chars=[33,42], words=[5,5])","Span(""b'polydipsia'"", sentence=8517, chars=[98,107], words=[15,15])"
"Span(""b'prednisone'"", sentence=8517, chars=[33,42], words=[5,5])","Span(""b'somnolence'"", sentence=8517, chars=[86,95], words=[13,13])"
"Span(""b'lactate'"", sentence=8519, chars=[80,86], words=[13,13])","Span(""b'ketosis'"", sentence=8519, chars=[50,56], words=[8,8])"
"Span(""b'lactate'"", sentence=8519, chars=[80,86], words=[13,13])","Span(""b'lactic acidosis'"", sentence=8519, chars=[11,25], words=[1,2])"
"Span(""b'fentanyl'"", sentence=9964, chars=[30,37], words=[5,5])","Span(""b'rigidity'"", sentence=9964, chars=[15,22], words=[3,3])"
"Span(""b'fentanyl'"", sentence=9965, chars=[164,171], words=[29,29])","Span(""b'respiratory failure'"", sentence=9965, chars=[48,66], words=[9,10])"
"Span(""b'fentanyl'"", sentence=9965, chars=[164,171], words=[29,29])","Span(""b'rigidity'"", sentence=9965, chars=[28,35], words=[6,6])"
"Span(""b'mepivacaine'"", sentence=9646, chars=[108,118], words=[19,19])","Span(""b'muscle damage'"", sentence=9646, chars=[15,27], words=[3,4])"
"Span(""b'lidocaine'"", sentence=9646, chars=[124,132], words=[21,21])","Span(""b'muscle damage'"", sentence=9646, chars=[15,27], words=[3,4])"
"Span(""b'epinephrine'"", sentence=9646, chars=[139,149], words=[23,23])","Span(""b'muscle damage'"", sentence=9646, chars=[15,27], words=[3,4])"
"Span(""b'Gentamicin'"", sentence=9949, chars=[0,9], words=[0,0])","Span(""b'nephropathy'"", sentence=9949, chars=[11,21], words=[1,1])"
"Span(""b'gentamicin'"", sentence=9950, chars=[105,114], words=[18,18])","Span(""b'acute renal failure'"", sentence=9950, chars=[66,84], words=[12,14])"
